resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,status_supercategory
24685,1033,842,213,10,10,,R,20,0.0,15,,,10.0,20,1:23.939,187.893,5,Falha Mecânica
24686,1034,1,131,44,1,1.0,1,1,25.0,52,1:28:01.283,5281283.0,45.0,3,1:29.238,237.652,1,Término Competitivo
24687,1034,830,9,33,3,2.0,2,2,19.0,52,+5.856,5287139.0,52.0,1,1:27.097,243.494,1,Término Competitivo
24688,1034,844,6,16,4,3.0,3,3,15.0,52,+18.474,5299757.0,49.0,9,1:29.813,236.130,1,Término Competitivo
24689,1034,817,4,3,8,4.0,4,4,12.0,52,+19.650,5300933.0,49.0,5,1:29.482,237.004,1,Término Competitivo
24690,1034,846,1,4,5,5.0,5,5,10.0,52,+22.277,5303560.0,41.0,12,1:30.058,235.488,1,Término Competitivo
24691,1034,839,4,31,9,6.0,6,6,8.0,52,+26.937,5308220.0,50.0,6,1:29.491,236.980,1,Término Competitivo
24692,1034,842,213,10,11,7.0,7,7,6.0,52,+31.188,5312471.0,52.0,7,1:29.603,236.684,1,Término Competitivo
24693,1034,848,9,23,12,8.0,8,8,4.0,52,+32.670,5313953.0,52.0,2,1:28.689,239.123,1,Término Competitivo
24694,1034,840,211,18,6,9.0,9,9,2.0,52,+37.311,5318594.0,44.0,13,1:30.475,234.402,1,Término Competitivo
24695,1034,20,6,5,10,10.0,10,10,1.0,52,+41.857,5323140.0,44.0,15,1:30.537,234.242,1,Término Competitivo
24696,1034,822,131,77,2,11.0,11,11,0.0,52,+42.167,5323450.0,41.0,4,1:29.265,237.580,1,Término Competitivo
24697,1034,847,3,63,20,12.0,12,12,0.0,52,+52.004,5333287.0,41.0,16,1:30.862,233.404,1,Término Competitivo
24698,1034,832,1,55,7,13.0,13,13,0.0,52,+53.370,5334653.0,47.0,10,1:29.948,235.776,1,Término Competitivo
24699,1034,841,51,99,15,14.0,14,14,0.0,52,+54.205,5335488.0,49.0,17,1:30.977,233.109,1,Término Competitivo
24700,1034,849,3,6,18,15.0,15,15,0.0,52,+54.549,5335832.0,44.0,14,1:30.501,234.335,1,Término Competitivo
24701,1034,154,210,8,17,16.0,16,16,0.0,52,+55.050,5336333.0,49.0,8,1:29.782,236.212,1,Término Competitivo
24702,1034,8,51,7,16,17.0,17,17,0.0,51,,,49.0,11,1:29.973,235.710,11,Término Competitivo
24703,1034,826,213,26,19,,R,18,0.0,11,,,11.0,18,1:32.443,229.412,3,Incidente de Piloto
24704,1034,825,210,20,14,,R,19,0.0,1,,,,0,,,4,Incidente de Piloto
24705,1034,807,211,27,13,,W,20,0.0,0,,,,0,,,131,Falha Mecânica
24706,1035,830,9,33,4,1.0,1,1,25.0,52,1:19:41.993,4781993.0,46.0,2,1:29.465,237.049,1,Término Competitivo
24707,1035,1,131,44,2,2.0,2,2,19.0,52,+11.326,4793319.0,43.0,1,1:28.451,239.766,1,Término Competitivo
24708,1035,822,131,77,1,3.0,3,3,15.0,52,+19.231,4801224.0,44.0,4,1:29.765,236.256,1,Término Competitivo
24709,1035,844,6,16,8,4.0,4,4,12.0,52,+29.289,4811282.0,39.0,8,1:30.552,234.203,1,Término Competitivo
24710,1035,848,9,23,9,5.0,5,5,10.0,52,+39.146,4821139.0,46.0,3,1:29.477,237.017,1,Término Competitivo
24711,1035,840,211,18,6,6.0,6,6,8.0,52,+42.538,4824531.0,45.0,15,1:30.877,233.365,1,Término Competitivo
24712,1035,807,211,27,3,7.0,7,7,6.0,52,+55.951,4837944.0,52.0,6,1:30.087,235.412,1,Término Competitivo
24713,1035,839,4,31,14,8.0,8,8,4.0,52,+1:04.773,4846766.0,50.0,10,1:30.575,234.144,1,Término Competitivo
24714,1035,846,1,4,10,9.0,9,9,2.0,52,+1:05.544,4847537.0,49.0,11,1:30.698,233.826,1,Término Competitivo
24715,1035,826,213,26,16,10.0,10,10,1.0,52,+1:09.669,4851662.0,52.0,12,1:30.738,233.723,1,Término Competitivo
24716,1035,842,213,10,7,11.0,11,11,0.0,52,+1:10.642,4852635.0,52.0,7,1:30.092,235.399,1,Término Competitivo
24717,1035,20,6,5,11,12.0,12,12,0.0,52,+1:13.370,4855363.0,49.0,13,1:30.785,233.602,1,Término Competitivo
24718,1035,832,1,55,12,13.0,13,13,0.0,52,+1:14.070,4856063.0,49.0,9,1:30.556,234.193,1,Término Competitivo
24719,1035,817,4,3,5,14.0,14,14,0.0,51,,,39.0,16,1:31.168,232.621,11,Término Competitivo
24720,1035,8,51,7,20,15.0,15,15,0.0,51,,,30.0,18,1:31.756,231.130,11,Término Competitivo
24721,1035,154,210,8,13,16.0,16,16,0.0,51,,,51.0,14,1:30.793,233.581,11,Término Competitivo
24722,1035,841,51,99,19,17.0,17,17,0.0,51,,,37.0,19,1:31.826,230.954,11,Término Competitivo
24723,1035,847,3,63,15,18.0,18,18,0.0,51,,,50.0,17,1:31.408,232.010,11,Término Competitivo
24724,1035,849,3,6,18,19.0,19,19,0.0,51,,,48.0,5,1:29.950,235.770,11,Término Competitivo
24725,1035,825,210,20,17,,R,20,0.0,43,,,39.0,20,1:31.830,230.944,31,Procedimento/Regulamentação
24726,1036,1,131,44,1,1.0,1,1,25.0,66,1:31:45.279,5505279.0,63.0,2,1:19.822,209.942,1,Término Competitivo
24727,1036,830,9,33,3,2.0,2,2,18.0,66,+24.177,5529456.0,53.0,4,1:21.477,205.677,1,Término Competitivo
24728,1036,822,131,77,2,3.0,3,3,16.0,66,+44.752,5550031.0,66.0,1,1:18.183,214.343,1,Término Competitivo
24729,1036,840,211,18,5,4.0,4,4,12.0,65,,,56.0,8,1:22.024,204.306,11,Término Competitivo
24730,1036,815,211,11,4,5.0,5,5,10.0,65,,,58.0,16,1:22.515,203.090,11,Término Competitivo
24731,1036,832,1,55,7,6.0,6,6,8.0,65,,,59.0,5,1:21.771,204.938,11,Término Competitivo
24732,1036,20,6,5,11,7.0,7,7,6.0,65,,,48.0,18,1:22.707,202.618,11,Término Competitivo
24733,1036,848,9,23,6,8.0,8,8,4.0,65,,,41.0,11,1:22.194,203.883,11,Término Competitivo
24734,1036,842,213,10,10,9.0,9,9,2.0,65,,,44.0,17,1:22.543,203.021,11,Término Competitivo
24735,1036,846,1,4,8,10.0,10,10,1.0,65,,,56.0,13,1:22.392,203.393,11,Término Competitivo
24736,1036,817,4,3,13,11.0,11,11,0.0,65,,,51.0,14,1:22.464,203.215,11,Término Competitivo
24737,1036,826,213,26,12,12.0,12,12,0.0,65,,,47.0,12,1:22.336,203.531,11,Término Competitivo
24738,1036,839,4,31,15,13.0,13,13,0.0,65,,,65.0,10,1:22.174,203.933,11,Término Competitivo
24739,1036,8,51,7,14,14.0,14,14,0.0,65,,,47.0,7,1:21.888,204.645,11,Término Competitivo
24740,1036,825,210,20,16,15.0,15,15,0.0,65,,,64.0,19,1:23.474,200.757,11,Término Competitivo
24741,1036,841,51,99,20,16.0,16,16,0.0,65,,,47.0,6,1:21.801,204.863,11,Término Competitivo
24742,1036,847,3,63,18,17.0,17,17,0.0,65,,,37.0,15,1:22.503,203.119,11,Término Competitivo
24743,1036,849,3,6,19,18.0,18,18,0.0,64,,,60.0,9,1:22.030,204.291,12,Término Competitivo
24744,1036,154,210,8,17,19.0,19,19,0.0,64,,,64.0,3,1:20.409,208.409,12,Término Competitivo
24745,1036,844,6,16,9,,R,20,0.0,38,,,35.0,20,1:23.968,199.576,40,Falha Mecânica
24746,1037,1,131,44,1,1.0,1,1,25.0,44,1:24:08.761,5048761.0,28.0,2,1:47.758,233.990,1,Término Competitivo
24747,1037,822,131,77,2,2.0,2,2,18.0,44,+8.448,5057209.0,27.0,5,1:47.983,233.503,1,Término Competitivo
24748,1037,830,9,33,3,3.0,3,3,15.0,44,+15.455,5064216.0,27.0,8,1:48.305,232.809,1,Término Competitivo
24749,1037,817,4,3,4,4.0,4,4,13.0,44,+18.877,5067638.0,44.0,1,1:47.483,234.589,1,Término Competitivo
24750,1037,839,4,31,6,5.0,5,5,10.0,44,+40.650,5089411.0,44.0,10,1:48.540,232.305,1,Término Competitivo
24751,1037,848,9,23,5,6.0,6,6,8.0,44,+42.712,5091473.0,27.0,12,1:48.736,231.886,1,Término Competitivo
24752,1037,846,1,4,10,7.0,7,7,6.0,44,+43.774,5092535.0,39.0,11,1:48.552,232.279,1,Término Competitivo
24753,1037,842,213,10,12,8.0,8,8,4.0,44,+47.371,5096132.0,29.0,3,1:47.839,233.815,1,Término Competitivo
24754,1037,840,211,18,9,9.0,9,9,2.0,44,+52.603,5101364.0,34.0,13,1:49.136,231.036,1,Término Competitivo
24755,1037,815,211,11,8,10.0,10,10,1.0,44,+53.179,5101940.0,20.0,9,1:48.389,232.628,1,Término Competitivo
24756,1037,826,213,26,11,11.0,11,11,0.0,44,+1:10.200,5118961.0,28.0,15,1:49.832,229.572,1,Término Competitivo
24757,1037,8,51,7,16,12.0,12,12,0.0,44,+1:11.504,5120265.0,28.0,14,1:49.822,229.593,1,Término Competitivo
24758,1037,20,6,5,14,13.0,13,13,0.0,44,+1:12.894,5121655.0,31.0,16,1:49.958,229.309,1,Término Competitivo
24759,1037,844,6,16,13,14.0,14,14,0.0,44,+1:14.920,5123681.0,26.0,4,1:47.840,233.813,1,Término Competitivo
24760,1037,154,210,8,17,15.0,15,15,0.0,44,+1:16.793,5125554.0,28.0,17,1:50.018,229.184,1,Término Competitivo
24761,1037,849,3,6,19,16.0,16,16,0.0,44,+1:17.795,5126556.0,32.0,6,1:48.048,233.362,1,Término Competitivo
24762,1037,825,210,20,20,17.0,17,17,0.0,44,+1:25.540,5134301.0,37.0,7,1:48.083,233.287,1,Término Competitivo
24763,1037,841,51,99,18,,R,18,0.0,9,,,9.0,19,1:51.793,225.545,3,Incidente de Piloto
24764,1037,847,3,63,15,,R,19,0.0,9,,,5.0,18,1:51.754,225.624,138,Procedimento/Regulamentação
24765,1037,832,1,55,7,,W,20,0.0,0,,,,0,,,43,Falha Mecânica
24766,1038,842,213,10,10,1.0,1,1,25.0,53,1:47:06.056,6426056.0,34.0,6,1:24.037,248.162,1,Término Competitivo
24767,1038,832,1,55,3,2.0,2,2,18.0,53,+0.415,6426471.0,40.0,2,1:23.882,248.620,1,Término Competitivo
24768,1038,840,211,18,8,3.0,3,3,15.0,53,+3.358,6429414.0,42.0,3,1:23.897,248.576,1,Término Competitivo
24769,1038,846,1,4,6,4.0,4,4,12.0,53,+6.000,6432056.0,50.0,7,1:24.232,247.587,1,Término Competitivo
24770,1038,822,131,77,2,5.0,5,5,10.0,53,+7.108,6433164.0,51.0,5,1:23.961,248.386,1,Término Competitivo
24771,1038,817,4,3,7,6.0,6,6,8.0,53,+8.391,6434447.0,38.0,4,1:23.898,248.573,1,Término Competitivo
24772,1038,1,131,44,1,7.0,7,7,7.0,53,+17.245,6443301.0,34.0,1,1:22.746,252.033,1,Término Competitivo
24773,1038,839,4,31,12,8.0,8,8,4.0,53,+18.691,6444747.0,52.0,11,1:24.490,246.831,1,Término Competitivo
24774,1038,826,213,26,11,9.0,9,9,2.0,53,+22.208,6448264.0,44.0,10,1:24.479,246.863,1,Término Competitivo
24775,1038,815,211,11,4,10.0,10,10,1.0,53,+23.224,6449280.0,50.0,8,1:24.336,247.282,1,Término Competitivo
24776,1038,849,3,6,20,11.0,11,11,0.0,53,+32.876,6458932.0,39.0,16,1:24.999,245.353,1,Término Competitivo
24777,1038,154,210,8,16,12.0,12,12,0.0,53,+35.164,6461220.0,48.0,12,1:24.785,245.972,1,Término Competitivo
24778,1038,8,51,7,14,13.0,13,13,0.0,53,+36.312,6462368.0,29.0,13,1:24.835,245.827,1,Término Competitivo
